gene_id,symbol,SK-OV-3,SK-MEL-5,SK-MEL-28,SF539,SF295,SF268,RPMI-8226,PC-3,OVCAR-8,OVCAR-4,T47D,OVCAR-3,UACC-62,UACC-257,U251,U031,NCI-H522,NCI-H322M,EKVX,DU-145,BT-549,ACHN,A498,HOP-62,HOP-92,Hs-578-T,HT-29,NCI-H23,NCI-H226,NCI-H460,MDA-MB-231,MCF7,LOXIMVI,KM12,IGROV-1,MDA-MB-468,HCT-116,HCT-15,K-562,HL-60,SW620,A549,CAKI-1
SIDG24391,PFKL,0,-1,-1,-1,1,-1,1,0,-1,1,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,0,-1,0,-1,-1,-1,-1,0,0,1,-1,-1,1,-1,0,1,0,-1,-1,-1
SIDG24392,PFKM,0,0,-1,-1,0,0,0,1,-1,0,1,0,0,0,-1,1,0,0,-1,0,-1,1,-1,-1,0,-1,0,1,1,1,-1,1,1,0,0,-1,-1,0,0,0,1,0,1
SIDG24393,PFKP,0,-1,-1,-1,-1,-1,0,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0,1,0,0,1,-1,1,-1,0,0,-1,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0
SIDG24395,PFN1,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,1,1,1,-1,-1,1,-1,-1,0,1,0,-1,0,0,0,-1,-1,0,-1,-1,1,1,-1
SIDG24406,PFN2,0,1,1,1,0,-1,2,0,-1,0,1,1,1,1,0,1,1,1,-1,1,0,0,0,0,1,1,1,1,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,1
SIDG24408,PFN4,-1,1,1,1,0,1,0,0,-1,0,-1,0,1,0,0,-1,1,1,-1,0,-1,1,1,1,0,1,0,1,0,1,-1,-1,1,0,0,1,0,0,0,0,1,1,0
SIDG24433,PGAM5,0,1,0,-1,0,-1,-1,1,1,-1,1,-1,0,-2,-1,1,-1,-1,1,0,-1,1,-1,-1,-1,-1,0,1,0,1,-1,-1,1,1,0,-1,-1,0,0,0,0,0,1
SIDG24460,PGF,0,-1,-1,0,-1,0,-1,1,-1,0,1,1,0,-1,0,-1,-1,1,0,1,-1,-1,-1,0,0,-1,-1,0,-1,1,0,1,0,0,0,-1,0,0,-1,-1,0,0,-1
SIDG24569,PHKB,1,-1,-1,-2,1,-1,1,0,1,2,-1,-1,-1,0,0,1,0,1,0,0,-1,1,1,1,-1,-1,1,0,0,1,-1,-1,-1,0,0,1,0,0,0,0,1,0,1
SIDG24572,PHKG1,-1,1,0,2,1,1,1,1,-1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,-2,0,-1,0,0,1,2,0,0,0,0,1,0,1
SIDG24577,PHKG2,0,-1,1,-1,1,-1,1,-1,-1,1,0,-1,-1,-1,-1,1,0,0,-1,0,-1,1,1,-1,-1,-1,-1,0,0,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0
SIDG24584,PHLPP1,0,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,-1,0,1,-1,-1,-1,0,-1,2,0,-1,-1,-1,0,0,-1,1,-2,-1,-1
SIDG24585,PHLPP2,1,-1,-1,0,1,-1,1,-1,1,-1,0,-1,-1,-1,0,1,0,1,0,0,-1,1,1,0,0,-1,0,1,0,0,-1,1,0,0,0,-1,0,0,0,0,2,0,1
SIDG24610,PIAS1,0,0,-1,1,0,0,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,0,0,0,-1,0,0,0,0,0,1,-1
SIDG24611,PIAS2,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,-1,0,1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,0,0,-1,1,-2,-1,-1
SIDG24612,PIAS3,2,1,0,1,0,1,1,1,-1,1,1,0,1,1,1,-1,1,1,2,1,1,1,-1,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1
SIDG24613,PIAS4,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG24665,PIK3AP1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-2,0,-1,1,-1,0,0,0,1,1,1,0,-1,0,0,-1,1,0,-1,-1,0,0,-1,0,0,-1,0,0,0,1
SIDG24669,PIK3C3,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,1,-1,0,0,-1,-1,0,1,-1,-1,0,0,1,0,-1,-1,-1,-1,1,0,1,2,-2,-1,-1
SIDG24670,PIK3CA,0,1,1,1,0,-1,2,0,-1,0,2,1,1,1,1,1,1,1,-1,1,0,0,0,-1,1,1,1,1,-2,0,0,0,0,0,-1,-1,0,0,0,0,-2,-1,1
SIDG24671,PIK3CB,0,1,1,1,0,-1,1,-1,1,1,1,1,2,0,0,1,1,-1,-1,1,0,0,-1,0,1,1,0,1,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,-1,1
SIDG24672,PIK3CD,0,-1,2,1,0,1,1,0,-1,0,-1,2,0,1,0,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,1,-1,-1,-1,-1,-1,0,0,-1,-1,0,1,0,0,-1,-1
SIDG24676,PIK3CG,-1,1,1,0,1,1,2,1,-1,2,-1,0,1,1,0,-1,1,-1,1,0,0,2,1,0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
SIDG24679,PIK3R1,1,0,1,-1,1,0,1,-2,1,-1,1,0,0,-1,1,0,1,-1,-1,0,1,0,1,-1,-1,1,0,-1,0,1,0,0,1,0,0,-1,0,0,0,-1,1,1,1
SIDG24681,PIK3R2,0,-1,1,1,1,0,0,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,1,-1,0,0,0,-1,-1,-1
SIDG24682,PIK3R3,0,-1,1,1,0,1,1,0,1,0,-1,-1,0,1,1,-1,1,-1,1,-1,1,-1,-1,-1,0,1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,1,0,0,-1,0
SIDG24683,PIK3R4,0,0,1,1,0,-1,0,-1,1,1,0,1,2,1,0,1,-1,-1,-1,-1,0,0,-1,0,1,1,1,1,0,-1,-1,0,-1,0,-1,0,0,0,-1,0,0,-1,1
SIDG24684,PIK3R5,-1,0,0,0,0,1,-1,-1,-1,-1,-1,1,0,0,1,-1,0,-1,-1,0,1,1,1,-1,-1,1,-1,-1,0,1,0,-1,-1,0,0,-1,-1,0,-1,-1,1,1,-1
SIDG24689,PIM1,0,-1,-1,1,0,1,0,0,-1,1,0,-1,-1,0,-1,-1,2,-1,-1,-1,1,0,-1,1,-1,1,-1,-1,0,-1,2,1,1,0,-1,1,-1,0,1,0,0,-1,-1
SIDG24693,PIN1,0,-1,0,-1,1,0,0,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-2,-1,-1,0,2,0,0,0,0,-1,-1,-1
SIDG24710,PIP5K1A,2,1,0,1,0,1,1,1,-1,1,1,1,0,1,1,-2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1
SIDG24711,PIP5K1B,0,0,0,1,0,1,-1,0,1,-1,-1,-1,-1,-1,1,0,0,0,-1,1,1,-1,0,-1,0,-1,0,-1,0,1,0,-1,1,0,0,0,0,0,-1,0,0,0,0
SIDG24712,PIP5K1C,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG24879,PKLR,-1,1,0,1,0,1,1,1,-1,1,1,1,0,-1,1,-1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,1
SIDG24880,PKM,2,0,0,1,0,0,2,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,1,0,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,0,0,-1,-1,0,0,0,0,0,1,-1
SIDG24886,PKMYT1,0,-1,0,-1,1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,-1
SIDG24887,PKN1,0,-1,0,-1,1,0,0,1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,1,0,0,0,0,-1,-1,-1
SIDG24888,PKN2,-1,-1,1,1,0,1,-1,1,1,1,-1,0,-1,1,1,0,1,0,1,-1,1,0,-1,-1,1,1,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,-1,-1
SIDG24890,PKN3,0,0,-1,1,0,-1,1,0,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,0,0,-1,0,0,0,-1,-1,-1
SIDG24901,PLA1A,0,1,1,1,0,-1,0,1,1,1,0,1,1,0,0,1,-1,-1,-1,-1,0,0,-1,0,0,1,1,1,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,0,0,1
SIDG24903,PLA2G2A,0,-1,2,1,0,1,1,0,-1,0,-1,1,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,1,0,-1,-1,-1
SIDG24909,PLA2G4A,0,1,1,1,0,1,1,-2,-1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,0,2,1,0,0,1,0,-2,1,0,0,1,1
SIDG24910,PLA2G4B,-1,0,-1,1,-1,0,-1,1,-1,-1,0,0,-1,-1,1,-2,0,1,1,0,-1,0,0,-1,-1,-1,1,0,-1,1,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0
SIDG24911,PLA2G4C,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,1,-1
SIDG24918,PLA2G6,-1,1,1,-1,1,-1,0,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-2,-1,-2,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1
SIDG24921,PLA2G12A,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,-1,-1,0
SIDG24926,PLA2G16,2,-1,-1,-1,-1,1,1,1,1,0,1,0,-1,-1,-1,1,1,1,0,0,-1,0,-1,-1,0,1,1,-1,-1,-1,1,0,1,0,0,1,-1,0,0,0,1,0,0
SIDG24939,PLAT,0,1,-1,1,0,0,-1,-1,1,-1,1,1,0,-1,0,0,0,1,-1,0,1,0,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,0,1,-1,-1,0,0,0,0,0,0
SIDG24940,PLAU,0,-1,-1,-1,-1,-1,-1,2,0,1,1,1,-1,-1,-2,-1,1,0,-1,0,0,1,0,1,1,-1,0,0,0,1,0,-1,0,0,0,0,0,-2,1,0,1,0,1
SIDG24946,PLCB1,1,1,1,0,0,1,0,0,1,0,1,2,1,2,0,1,0,0,2,-1,0,0,-1,1,-1,1,0,0,-1,1,0,1,2,0,1,1,0,0,-1,0,2,1,-1
SIDG24948,PLCB2,2,0,-1,1,-1,0,-1,1,-1,-1,0,0,-1,-1,0,-2,0,1,1,0,-1,0,0,-1,-1,-1,1,0,-1,1,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0
SIDG24950,PLCB3,2,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,-1,0,-1,0,-1,-1,0,1,1,-1,-1,-1,1,-1,1,0,0,1,-1,0,0,0,1,0,0
SIDG24951,PLCB4,1,1,1,0,0,1,0,0,1,0,1,2,1,2,0,1,0,0,2,-1,0,0,-2,1,-1,1,0,0,-1,1,0,0,1,0,1,1,0,0,-1,0,2,1,-1
SIDG24952,PLCD1,-1,1,0,0,0,1,0,1,1,0,1,0,-1,-1,0,1,0,-1,-1,-1,0,0,-1,0,0,1,-1,-1,0,-1,0,-1,0,0,-1,-1,0,0,1,0,0,0,-1
SIDG24953,PLCD3,1,0,0,-1,1,1,0,1,1,2,1,1,0,0,1,-1,1,-1,-1,0,-1,1,1,0,0,-1,-1,0,0,1,0,-1,1,0,0,-1,0,0,0,0,-1,1,0
SIDG24954,PLCD4,0,0,1,1,0,1,-1,0,-1,0,-1,1,0,0,0,-1,1,0,0,-1,-1,1,-1,0,0,1,0,0,-1,1,-1,-1,1,0,0,-1,-1,0,-1,0,0,0,0
SIDG24955,PLCE1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,0,-1,1,-1,1,0,0,1,1,1,0,-1,0,0,0,1,0,0,-1,0,0,-1,0,0,-1,0,0,0,1
SIDG24959,PLCG1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,-1,1,0,0,1,0,1,-1,1,1,1,1,0,1,1,2,1,2,1,0,0,0,0,0,1,0,1
SIDG24961,PLCG2,1,-1,-1,-1,1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,0,1,0,-1,-1,1,1,1,0,1,0,1,0,0,-1,1,0,0,0,1,2,0,1,-1,2,-1,1
SIDG24974,PLD1,0,1,1,1,0,-1,2,0,-1,0,2,1,1,0,1,1,1,1,-1,1,0,0,0,0,1,1,1,1,0,0,0,2,0,0,-1,0,0,0,0,0,0,-1,1
SIDG24975,PLD2,-1,0,0,0,-1,1,-1,-1,1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,1,1,1,-1,-1,1,-1,-1,0,1,0,-1,0,0,0,-1,-1,0,-1,-1,1,1,-1
SIDG25024,PLIN1,0,0,2,1,0,0,1,-1,-1,-1,-1,-1,0,1,1,-1,-1,1,1,0,-1,0,0,0,-1,-1,1,0,1,1,-1,1,0,0,0,-1,-1,0,0,0,0,1,0
SIDG25029,PLK1,0,-1,1,1,1,-1,1,-1,-1,1,0,-1,-1,-1,-1,1,0,-1,0,-1,-1,1,1,-1,-1,-1,0,-1,-1,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0
SIDG25030,PLK2,1,0,1,-1,1,0,1,-1,1,-1,1,0,0,0,1,0,1,-1,-1,0,1,0,1,-1,-1,1,0,-1,1,1,0,0,1,1,0,-1,0,0,0,-1,1,1,1
SIDG25031,PLK3,0,-1,1,1,0,1,1,0,-1,0,-1,-1,0,0,1,-1,1,-1,2,-1,1,-1,-1,-1,0,1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,1,0,-1,-1,0
SIDG25032,PLK4,0,-1,-1,-1,0,-1,-1,-1,1,-1,-1,0,-1,-1,0,0,0,0,1,-1,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,-1,-1,0
SIDG25081,PMAIP1,0,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,-1,0,0,-1,-1,0,1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-2,-1,-1
SIDG25343,PPARA,0,1,1,-1,1,-1,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1
SIDG25345,PPARD,0,-1,-1,1,0,1,0,0,1,1,0,-1,-1,0,-1,-1,2,-1,-1,0,1,0,-1,1,-1,1,-1,-1,0,-1,2,1,1,0,-1,1,-1,0,1,0,0,-1,-1
SIDG25346,PPARG,0,1,0,-1,0,1,0,1,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,0,1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,0,1,0,-1,0,1
SIDG25347,PPARGC1A,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,0,2,-1,1,-1,0,0,0,1,-1,0,1,-1,0,0,0,-1,1,0,-1,1,0,0,0,0,-1,1
SIDG25474,PPIF,0,-1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,-2,0,-2,1,-1,-1,-1,0,1,0,1,1,-1,0,0,-1,1,-1,-1,-1,0,0,-1,-2,0,1,0,1,0,1
SIDG25490,PPM1A,0,-1,-1,0,-1,0,-1,1,1,0,1,1,1,-1,0,0,0,1,0,1,-1,0,-1,0,0,-1,-1,0,0,1,0,1,0,0,0,-1,0,0,-1,0,0,0,-1
SIDG25492,PPM1B,0,1,1,-1,0,1,0,0,-1,1,-1,0,1,1,0,-1,1,1,-1,0,-1,1,1,1,0,1,0,1,0,1,-1,0,1,0,0,1,0,0,0,0,0,1,0
SIDG25493,PPM1D,0,1,1,1,1,1,0,1,1,-1,1,0,1,1,1,-1,1,-1,1,0,-1,1,1,1,1,-1,0,0,0,1,0,2,1,0,0,-1,2,0,0,0,1,1,2
SIDG25505,PPP1CA,2,-1,-1,-1,-1,1,-1,1,1,0,1,1,-1,-1,-1,1,1,1,2,0,-1,0,-1,0,1,1,1,2,-1,-1,1,1,1,0,0,1,-1,0,0,0,1,0,0
SIDG25506,PPP1CB,0,1,1,1,0,1,0,0,-1,0,-1,1,1,0,0,-1,1,1,-1,0,-1,1,1,1,0,1,0,1,0,1,-1,-1,1,0,0,1,0,0,0,0,0,1,0
SIDG25507,PPP1CC,0,1,0,0,0,-1,0,1,1,-1,1,0,0,2,-1,1,-1,-1,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,0,-1,1,1,0,-1,0,0,0,0,0,0,1
SIDG25511,PPP1R1B,2,0,0,0,1,1,0,-1,-1,-1,0,-1,0,0,1,-1,1,-1,-1,0,-1,1,0,0,0,-1,0,0,0,1,0,-1,1,0,0,-1,0,0,0,0,0,1,0
SIDG25525,PPP1R3B,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0
SIDG25526,PPP1R3C,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,0,-1,1,0,0,0,0,1,-1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1
SIDG25527,PPP1R3D,0,1,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,2,2,0,1,1,2,1,1,1,0,0,0,0,0,1,0,1
SIDG25528,PPP1R3E,0,-1,-1,0,-1,-1,-1,1,1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,0,-1,0,1,-1,-1,1,0,1,0,-1,0,0,0,-1,0,0,0,0,0,0,-1
SIDG25541,PPP1R12A,1,1,-1,0,0,0,1,1,-1,-1,1,0,1,-1,-1,2,1,0,-1,1,-1,2,0,0,0,-1,0,1,2,1,0,2,1,2,0,-1,0,-2,0,0,1,1,1
SIDG25543,PPP1R12B,-1,0,0,1,0,1,1,-2,-1,1,1,1,0,-1,1,-1,1,1,2,0,1,1,1,-1,1,0,-1,0,-1,1,0,2,0,-1,0,1,-1,0,1,0,-1,0,1
SIDG25546,PPP1R12C,0,-1,1,1,1,0,0,1,-1,2,-1,0,1,-1,0,-1,-1,-1,0,-1,-1,-1,1,-1,1,0,1,-1,1,-1,0,-1,-1,0,0,-1,0,0,0,0,0,1,-1
SIDG25579,PPP2CA,0,0,0,1,1,-1,0,-1,0,1,0,1,-1,0,1,-1,1,0,-1,-1,1,0,1,1,0,-1,0,1,0,1,0,1,1,0,0,0,-1,0,0,-1,0,0,1
SIDG25580,PPP2CB,0,0,-1,1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0
SIDG25582,PPP2R1A,0,-1,1,1,1,0,0,1,-1,2,-1,0,1,1,0,-1,-1,-1,0,-1,-1,-1,1,-1,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,0,0,0,0,1,-1
SIDG25583,PPP2R1B,-1,-1,-1,-1,0,1,1,1,1,0,1,-1,-1,0,-1,1,1,1,0,0,0,0,-1,-1,-1,0,1,-1,0,-1,1,-1,1,0,0,1,0,0,0,0,1,-1,-1
SIDG25584,PPP2R2A,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,0,0,0,-1,-1,1,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0
SIDG25585,PPP2R2B,0,0,1,1,1,1,0,1,0,2,1,1,0,-1,1,0,1,0,1,0,1,0,1,1,0,-1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
SIDG25587,PPP2R2C,-1,-1,-1,1,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,0,-1,-1,-1,1,-1,-2,-1,-1,1,0,-1,-1,-1,0,0,0,-1,-1,1
SIDG25588,PPP2R2D,0,-1,0,-1,-1,-1,-2,-1,0,0,-1,1,-1,-2,1,-1,1,1,0,0,-2,1,-1,-1,0,-1,-1,-1,-1,1,0,-1,-1,0,0,-1,-2,0,-1,0,0,-1,0
SIDG25590,PPP2R3A,0,0,1,1,0,-1,1,-1,1,2,0,1,2,0,0,1,1,-1,-1,1,0,0,-1,0,1,1,0,1,0,-1,-1,1,0,0,-1,0,0,0,-1,0,0,-1,1
SIDG25592,PPP2R3C,0,-1,-1,0,-1,-1,-1,1,1,-1,1,1,0,0,0,-1,0,1,0,2,-1,0,-1,0,1,0,-1,0,0,1,0,1,0,0,0,-1,0,0,-1,0,0,0,-1
SIDG25593,PPP2R5A,0,0,0,0,0,1,1,1,-1,-1,1,0,1,0,0,-1,1,1,0,0,0,1,1,0,1,0,0,0,-1,1,0,-1,0,0,0,1,0,0,1,0,0,0,1
SIDG25594,PPP2R5B,2,-1,-1,-1,0,1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,-1,0,-1,0,-1,1,0,1,1,-1,-1,-1,1,-1,1,0,0,1,-1,0,0,0,1,0,0
SIDG25595,PPP2R5C,0,0,-1,-1,0,2,-1,1,-1,0,1,1,0,-1,-1,-1,1,1,0,1,-1,-1,-1,0,-1,-1,-1,0,-1,1,0,1,-1,0,0,-1,-1,0,-1,0,-1,0,-1
SIDG25597,PPP2R5D,0,-1,-1,1,0,1,0,0,-1,1,0,-1,-1,0,-1,-1,1,-1,-1,0,1,0,-1,1,-1,1,-1,0,0,-1,2,1,1,0,-1,1,-1,0,1,0,0,-1,-1
SIDG25598,PPP2R5E,0,-1,-1,0,-1,0,-1,1,1,0,1,1,1,0,0,-1,0,1,0,1,-1,0,-1,0,1,-1,-1,0,0,1,0,2,0,0,0,-1,0,0,-1,0,0,0,-1
SIDG25599,PPP3CA,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,1,-1,-1,0,1,0,-1,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,-1,-1,0
SIDG25600,PPP3CB,0,-1,-1,-1,-1,-1,-1,2,1,1,1,1,-1,-1,-1,-1,1,0,-1,0,0,1,0,1,1,-1,0,0,0,1,0,-1,0,0,0,0,0,-2,1,0,1,0,1
SIDG25602,PPP3CC,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,0,-2,0,-1,0,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,2,0,0,0,-1,0
SIDG25603,PPP3R1,0,1,1,-1,0,1,1,0,-1,0,-1,0,1,0,0,-1,1,1,-1,0,-1,1,1,1,0,1,0,1,0,1,-1,-1,1,0,0,0,0,0,0,0,0,1,0
SIDG25605,PPP4C,0,-1,1,1,1,-1,1,-1,-1,1,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0
SIDG25614,PPP5C,0,-1,1,1,1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,1,-1
SIDG25695,PRDM4,0,1,0,0,0,-1,0,1,2,-1,1,0,0,2,0,1,-1,-1,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,0,1,1,1,0,-1,0,0,0,0,0,0,1
SIDG25749,PREX1,0,1,2,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,2,1,1,1,0,-1,0,0,0,1,0,1
SIDG25757,PRICKLE1,1,1,1,1,0,0,1,1,-1,1,1,2,1,1,0,1,0,0,-1,1,-1,2,-1,-1,0,-1,0,1,1,1,-1,1,1,0,0,-1,0,0,0,0,0,1,1
SIDG25758,PRICKLE2,-1,1,2,-1,0,-1,0,-2,1,1,-1,2,1,2,0,1,0,0,-1,-1,0,0,-1,0,0,1,-1,-1,0,0,0,2,0,0,-1,-1,0,0,-1,0,0,-1,-1
SIDG25763,PRICKLE4,0,-1,-1,1,0,1,-1,0,-1,1,0,-1,-1,0,-1,-1,1,-1,-1,0,1,0,-1,1,-1,1,-1,0,0,-1,2,0,1,0,-1,1,-1,0,1,0,0,-1,-1
SIDG25770,PRKAA1,0,2,0,0,1,1,1,1,1,0,1,1,1,-1,1,0,1,1,2,2,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1
SIDG25771,PRKAA2,0,-1,1,1,0,1,1,1,1,1,-1,0,1,1,1,0,1,0,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,-1,0
SIDG25772,PRKAB1,0,1,0,0,0,0,0,1,1,-1,1,1,0,0,0,1,-1,-1,-1,0,-1,1,-1,-1,0,-1,0,1,0,1,0,0,1,1,0,-1,0,0,0,0,0,0,1
SIDG25773,PRKAB2,0,1,0,1,0,1,1,1,-1,1,1,0,1,1,1,-1,1,1,2,1,1,1,-1,0,-2,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1
SIDG25774,PRKACA,0,-1,0,-1,1,0,0,1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,1,0,0,0,0,-1,-1,-1
SIDG25775,PRKACB,-1,-1,1,1,0,1,-1,1,1,1,-1,0,-1,1,1,0,1,0,1,-1,1,0,0,-1,1,1,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,-1,-1
SIDG25777,PRKAG1,0,0,-1,-1,0,0,0,1,-1,0,1,0,0,0,-1,1,0,0,-1,0,-1,1,-1,-1,0,-1,0,1,1,1,-1,1,1,0,0,-1,-1,0,0,0,1,0,1
